detector,alpha_vulnerable,alpha_safe,baseline,method,outcome,projects,nonzero_projects,median_paired_difference,hodges_lehmann_paired_shift,bootstrap_median_ci_lower,bootstrap_median_ci_upper,wins,ties,losses,exact_sign_p,wilcoxon_exact_p,holm_adjusted_wilcoxon_p
hashing,0.01,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,10,0.0,-0.0019511440940012102,-0.00484049930651872,0.0,10,14,0,0.001953125,0.001953125,0.009765625
hashing,0.01,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.11937325683808774,-0.12431093673249327,-0.15383447228549732,-0.10595009596928975,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.11937325683808775,0.12431093673249333,0.10595009596928973,0.1538344722854973,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,22,-0.5440628748185089,-0.6425420855194695,-0.8968603585032566,-0.1932011331444759,21,2,1,1.0967254638671875e-05,1.430511474609375e-06,4.76837158203125e-06
hashing,0.01,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,12,0.0,-0.0006241331484049999,-0.0012482662968099998,0.0,9,12,3,0.14599609375,0.04248046875,0.0849609375
hashing,0.01,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.08443527486752475,-0.08937622306120599,-0.1151576805696846,-0.05632653061224493,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.08443527486752489,0.08937622306120602,0.05632653061224502,0.11515768056968467,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.05,unweighted_mondrian,prom_derived_union,max_relative_violation,24,21,-0.7468189552805219,-0.8035382806624349,-1.1126760563380282,-0.2987012987012987,21,3,0,9.5367431640625e-07,9.5367431640625e-07,4.76837158203125e-06
hashing,0.01,0.05,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.05,unweighted_mondrian,prom_derived_union,safe_violation,24,10,0.0,-0.0019511440940012102,-0.00484049930651872,0.0,10,14,0,0.001953125,0.001953125,0.009765625
hashing,0.01,0.05,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.11937325683808774,-0.12431093673249327,-0.15383447228549732,-0.10595009596928975,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.05,unweighted_mondrian,prom_derived_union,review_load,24,24,0.11937325683808775,0.12431093673249333,0.10595009596928973,0.1538344722854973,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,max_relative_violation,24,23,-0.3781696298455261,-0.5375811591170567,-0.8821565758185478,-0.1571428571428571,20,1,3,0.00048828125,1.3113021850585938e-05,1.3113021850585938e-05
hashing,0.01,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,vulnerable_violation,24,15,-0.00173809523809523,-0.004603849943552395,-0.00724200913242008,0.0,15,9,0,6.103515625e-05,6.103515625e-05,0.000152587890625
hashing,0.01,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,safe_violation,24,15,0.0,-0.0005120974176600798,-0.0024687933425797427,0.0,9,9,6,0.6072387695312499,0.27685546875,0.27685546875
hashing,0.01,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,singleton_coverage,24,24,-0.060471975474972586,-0.061431700910251116,-0.07668508287292819,-0.048895658796648915,2,0,22,3.5881996154785156e-05,2.2649765014648438e-06,2.2649765014648438e-06
hashing,0.01,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,review_load,24,24,0.06047197547497263,0.0614317009102511,0.04889565879664903,0.07668508287292819,2,0,22,3.5881996154785156e-05,2.2649765014648438e-06,2.2649765014648438e-06
hashing,0.01,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,max_relative_violation,24,21,-0.5483619493088434,-0.648031263697211,-0.9555428897121686,-0.1932011331444759,21,3,0,9.5367431640625e-07,9.5367431640625e-07,4.76837158203125e-06
hashing,0.01,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,safe_violation,24,12,0.0,-0.0030932703659976102,-0.0061865407319952204,0.0,10,12,2,0.03857421875,0.02099609375,0.06298828125
hashing,0.01,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,singleton_coverage,24,24,-0.11762612375846232,-0.13151028836198642,-0.16249999999999995,-0.0751670378619154,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,review_load,24,24,0.11762612375846243,0.13151028836198647,0.07516703786191525,0.16249999999999998,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,max_relative_violation,24,21,-0.8020590487535096,-0.7631578947368421,-1.1126760563380282,-0.25104022191400815,21,3,0,9.5367431640625e-07,9.5367431640625e-07,4.76837158203125e-06
hashing,0.01,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,11,0.0,-0.007170596393897351,-0.01358748778103612,0.0,11,13,0,0.0009765625,0.0009765625,0.0048828125
hashing,0.01,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.1767694848691686,-0.18820412844477002,-0.2238674033149171,-0.1558790593505039,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.1767694848691686,0.1882041284447701,0.15587905935050395,0.22386740331491717,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,22,-0.5483619493088434,-0.648031263697211,-0.9555428897121686,-0.1932011331444759,21,2,1,1.0967254638671875e-05,9.5367431640625e-07,4.76837158203125e-06
hashing,0.01,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,13,0.0,-0.0030932703659976102,-0.00707526163837607,0.0,10,11,3,0.09228515625,0.03271484375,0.0654296875
hashing,0.01,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.09563198851264203,-0.11447004422716683,-0.1558790593505039,-0.06204081632653061,1,0,23,2.9802322387695312e-06,3.5762786865234375e-07,7.152557373046875e-07
hashing,0.01,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.09563198851264193,0.11447004422716678,0.06204081632653058,0.15587905935050395,1,0,23,2.9802322387695312e-06,3.5762786865234375e-07,7.152557373046875e-07
hashing,0.01,0.1,unweighted_mondrian,prom_derived_union,max_relative_violation,24,21,-0.8020590487535096,-0.7631578947368421,-1.1126760563380282,-0.25104022191400815,21,3,0,9.5367431640625e-07,9.5367431640625e-07,4.76837158203125e-06
hashing,0.01,0.1,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.1,unweighted_mondrian,prom_derived_union,safe_violation,24,11,0.0,-0.007170596393897351,-0.01358748778103612,0.0,11,13,0,0.0009765625,0.0009765625,0.0048828125
hashing,0.01,0.1,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.1767694848691686,-0.18820412844477002,-0.2238674033149171,-0.1558790593505039,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.1,unweighted_mondrian,prom_derived_union,review_load,24,24,0.1767694848691686,0.1882041284447701,0.15587905935050395,0.22386740331491717,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,max_relative_violation,24,23,-0.30077613328926256,-0.4898766580844557,-0.7124992607185612,-0.1418803418803419,20,1,3,0.00048828125,7.867813110351562e-06,7.867813110351562e-06
hashing,0.01,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,vulnerable_violation,24,15,-0.00173809523809523,-0.004603849943552395,-0.00724200913242008,0.0,15,9,0,6.103515625e-05,6.103515625e-05,0.000152587890625
hashing,0.01,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,safe_violation,24,17,0.0,-0.0016869478353814995,-0.010956316410861821,0.00234033050468958,9,7,8,1.0,0.4873809814453125,0.4873809814453125
hashing,0.01,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,singleton_coverage,24,24,-0.05886645097098343,-0.05571885320174085,-0.08350305498981675,-0.03593574897273069,5,0,19,0.006610751152038574,4.4226646423339844e-05,4.4226646423339844e-05
hashing,0.01,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,review_load,24,24,0.058866450970983364,0.055718853201740776,0.03593574897273066,0.08350305498981658,5,0,19,0.006610751152038574,4.4226646423339844e-05,4.4226646423339844e-05
hashing,0.01,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,max_relative_violation,24,22,-0.43844237826326693,-0.5913980184970267,-0.9561332084843055,-0.1571428571428571,22,2,0,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-06
hashing,0.01,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,safe_violation,24,15,-0.00052173913043478,-0.008534676717306858,-0.015703855779240897,0.0,12,9,3,0.03515625,0.0067138671875,0.0201416015625
hashing,0.01,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,singleton_coverage,24,24,-0.16650576954395693,-0.19346523839432767,-0.2704946996466431,-0.06919254658385099,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.2,unweighted_mondrian,vultriage_ess_only_clip_20,review_load,24,24,0.16650576954395702,0.1934652383943277,0.0691925465838511,0.2704946996466432,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,max_relative_violation,24,22,-0.6175034347098961,-0.700694511521486,-1.0080645161290323,-0.23786407766990275,22,2,0,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-06
hashing,0.01,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,13,-0.0052130971551261306,-0.018437856325166008,-0.024242424242424197,0.0,13,11,0,0.000244140625,0.000244140625,0.001220703125
hashing,0.01,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.2947161997166142,-0.3032485358441462,-0.3470468431771894,-0.26230855435188644,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.2,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.29471619971661417,0.3032485358441463,0.25961298584026105,0.34704684317718937,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,22,-0.43844237826326693,-0.5887627536642175,-0.9561332084843055,-0.1571428571428571,21,2,1,1.0967254638671875e-05,9.5367431640625e-07,2.384185791015625e-06
hashing,0.01,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,15,0.0,-0.0061171595010017284,-0.011234396671289858,0.0,11,9,4,0.11846923828124999,0.02557373046875,0.0511474609375
hashing,0.01,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.12195572957210721,-0.16357572163826906,-0.25125284738041,-0.06673469387755102,1,0,23,2.9802322387695312e-06,2.384185791015625e-07,5.960464477539062e-07
hashing,0.01,0.2,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.12195572957210721,0.16357572163826906,0.06673469387755104,0.2512528473804101,1,0,23,2.9802322387695312e-06,2.384185791015625e-07,5.960464477539062e-07
hashing,0.01,0.2,unweighted_mondrian,prom_derived_union,max_relative_violation,24,22,-0.6175034347098961,-0.700694511521486,-1.0080645161290323,-0.23786407766990275,22,2,0,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-06
hashing,0.01,0.2,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,16,-0.0019183866181033,-0.004620689655172401,-0.00724200913242008,0.0,16,8,0,3.0517578125e-05,3.0517578125e-05,0.000152587890625
hashing,0.01,0.2,unweighted_mondrian,prom_derived_union,safe_violation,24,13,-0.0052130971551261306,-0.018437856325166008,-0.02454889329558345,0.0,13,11,0,0.000244140625,0.000244140625,0.001220703125
hashing,0.01,0.2,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.2947161997166142,-0.3032485358441462,-0.3470468431771894,-0.26087377351352653,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.01,0.2,unweighted_mondrian,prom_derived_union,review_load,24,24,0.29471619971661417,0.3032485358441463,0.25961298584026105,0.34704684317718937,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,max_relative_violation,24,23,-1.2450193909964025,-1.3383048262351518,-2.013698630136986,-0.5142857142857143,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06637506007761665,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,safe_violation,24,13,0.0,-0.0006241331484049999,-0.0012482662968099998,0.0,9,11,4,0.266845703125,0.09423828125,0.1884765625
hashing,0.05,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,singleton_coverage,24,24,-0.1970669883566461,-0.19435179734907704,-0.23919372900335953,-0.1266990291262136,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,estimated_weight_no_gate_clip_20,review_load,24,24,0.19706698835664616,0.19435179734907704,0.12669902912621356,0.23919372900335945,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,max_relative_violation,24,23,-1.2450193909964025,-1.3383048262351518,-2.013698630136986,-0.5142857142857143,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06637506007761665,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,safe_violation,24,13,0.0,-0.0006241331484049999,-0.0012482662968099998,0.0,9,11,4,0.266845703125,0.09423828125,0.1884765625
hashing,0.05,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,singleton_coverage,24,24,-0.1970669883566461,-0.19435179734907704,-0.23919372900335953,-0.1266990291262136,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,vultriage_ess_only_clip_20,review_load,24,24,0.19706698835664616,0.19435179734907704,0.12669902912621356,0.23919372900335945,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,max_relative_violation,24,23,-1.4022935779816512,-1.5638862873151225,-2.013698630136986,-0.9903105590062111,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06747660655006557,-0.10068493150684928,-0.02433628318584066,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,10,0.0,-0.0019511440940012102,-0.0037662337662337205,0.0,10,14,0,0.001953125,0.001953125,0.009765625
hashing,0.05,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.35234917034946767,-0.3481247913377338,-0.4180433955081842,-0.3023880597014925,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.3523491703494677,0.34812479133773383,0.3023880597014925,0.41804339550818426,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,23,-1.3109718221368705,-1.4986396611590767,-2.013698630136986,-0.6497695852534562,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06835700117703472,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,12,0.0,-0.0006241331484049999,-0.0018831168831168602,0.0,9,12,3,0.14599609375,0.04248046875,0.12744140625
hashing,0.05,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.2574058381487321,-0.26902083341547006,-0.3393166751657318,-0.22349328214971215,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.25740583814873214,0.26902083341547006,0.2234932821497121,0.3393166751657317,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,prom_derived_union,max_relative_violation,24,23,-1.5160550458715594,-1.583105713615532,-2.013698630136986,-0.9903105590062111,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,23,-0.06292998189549909,-0.0693663670945385,-0.10068493150684928,-0.02433628318584066,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.05,unweighted_mondrian,prom_derived_union,safe_violation,24,10,0.0,-0.0019511440940012102,-0.00484049930651872,0.0,10,14,0,0.001953125,0.001953125,0.009765625
hashing,0.05,0.05,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.35763216050497143,-0.3625466205498667,-0.4180433955081842,-0.3111650485436893,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.05,unweighted_mondrian,prom_derived_union,review_load,24,24,0.3576321605049715,0.3625466205498667,0.3111650485436893,0.41804339550818426,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,max_relative_violation,24,23,-1.235142847786526,-1.357492264789172,-1.9364946771310898,-0.5931034482758621,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06637506007761665,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,safe_violation,24,15,0.0,-0.0005120974176600798,-0.0024687933425797427,0.0,9,9,6,0.6072387695312499,0.27685546875,0.5537109375
hashing,0.05,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,singleton_coverage,24,24,-0.18744061108072202,-0.19356202273839648,-0.2310204081632653,-0.14912621359223305,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,estimated_weight_no_gate_clip_20,review_load,24,24,0.18744061108072207,0.19356202273839643,0.1491262135922331,0.2310204081632652,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,max_relative_violation,24,23,-1.235142847786526,-1.357492264789172,-1.9364946771310898,-0.5931034482758621,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06637506007761665,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,safe_violation,24,15,0.0,-0.0005120974176600798,-0.0024687933425797427,0.0,9,9,6,0.6072387695312499,0.27685546875,0.5537109375
hashing,0.05,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,singleton_coverage,24,24,-0.18744061108072202,-0.19356202273839648,-0.2310204081632653,-0.14912621359223305,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,vultriage_ess_only_clip_20,review_load,24,24,0.18744061108072207,0.19356202273839643,0.1491262135922331,0.2310204081632652,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,max_relative_violation,24,23,-1.2949534270931133,-1.5262546448319,-2.013698630136986,-0.9613250517598342,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06747660655006557,-0.10068493150684928,-0.02433628318584066,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,safe_violation,24,11,0.0,-0.0044445785683666595,-0.0061865407319952204,0.0,11,13,0,0.0009765625,0.0009765625,0.0048828125
hashing,0.05,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,singleton_coverage,24,24,-0.4089938132093265,-0.40986552933769604,-0.47391469916222384,-0.35795918367346935,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,vultriage_infinity_only_clip_20,review_load,24,24,0.40899381320932654,0.40986552933769604,0.35795918367346935,0.47391469916222395,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,max_relative_violation,24,23,-1.248209748209748,-1.460652889607831,-2.013698630136986,-0.778888535465988,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06835700117703472,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,safe_violation,24,13,0.0,-0.0030932703659976102,-0.00679374389051806,0.0,10,11,3,0.09228515625,0.03271484375,0.09814453125
hashing,0.05,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,singleton_coverage,24,24,-0.3345656818990106,-0.29703353415290523,-0.3873855544252289,-0.2174570088587806,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,vultriage_full_gate_clip_20,review_load,24,24,0.3345656818990106,0.2970335341529053,0.21252673297458802,0.3873855544252288,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,prom_derived_union,max_relative_violation,24,23,-1.3325137571712915,-1.5512917840446363,-2.013698630136986,-1.0714285714285714,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,prom_derived_union,vulnerable_violation,24,23,-0.06292998189549909,-0.0693663670945385,-0.10068493150684928,-0.02433628318584066,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.1,unweighted_mondrian,prom_derived_union,safe_violation,24,11,0.0,-0.007170596393897351,-0.01358748778103612,0.0,11,13,0,0.0009765625,0.0009765625,0.0048828125
hashing,0.05,0.1,unweighted_mondrian,prom_derived_union,singleton_coverage,24,24,-0.42076643172785244,-0.42320322739863775,-0.47391469916222384,-0.3873855544252289,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.1,unweighted_mondrian,prom_derived_union,review_load,24,24,0.42076643172785244,0.42320322739863775,0.3873855544252288,0.47391469916222395,0,0,24,1.1920928955078125e-07,1.1920928955078125e-07,5.960464477539062e-07
hashing,0.05,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,max_relative_violation,24,23,-1.1992966881660743,-1.2996399884057468,-1.9860323257440358,-0.5138810198300283,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
hashing,0.05,0.2,unweighted_mondrian,estimated_weight_no_gate_clip_20,vulnerable_violation,24,23,-0.06292998189549909,-0.06637506007761665,-0.10068493150684928,-0.023999999999999938,23,1,0,2.384185791015625e-07,2.384185791015625e-07,1.1920928955078125e-06
